seconds,temp_comp_c
7.994,14.783
8.017,14.675
8.037,14.891
8.052,14.891
8.072,14.998
8.097,14.783
8.118,15.214
8.134,15.322
8.154,15.322
8.174,15.430
8.195,15.538
8.217,15.538
8.236,15.646
8.256,15.754
8.278,15.754
8.298,15.862
8.318,15.970
8.338,16.078
8.359,16.078
8.379,16.186
8.399,16.294
8.420,16.294
8.430,16.511
8.456,16.511
8.471,16.511
8.493,16.727
8.512,16.727
8.532,16.836
8.558,16.836
8.579,16.944
8.599,16.727
8.616,17.053
8.639,17.161
8.659,17.270
8.679,17.270
8.697,17.378
8.718,17.378
8.739,17.487
8.759,17.596
8.772,16.402
8.800,17.705
8.819,17.813
8.838,17.922
8.853,17.922
8.878,18.031
8.900,18.140
8.920,18.140
8.940,17.922
8.960,18.249
8.975,18.468
8.996,18.468
9.016,18.577
9.037,18.577
9.060,18.686
9.080,18.796
9.100,18.796
9.119,18.905
9.140,19.015
9.161,19.015
9.173,19.234
9.197,19.234
9.212,19.344
9.234,19.344
9.254,19.453
9.279,19.344
9.294,19.234
9.314,19.673
9.334,19.783
9.361,19.893
9.376,19.783
9.401,20.003
9.421,20.113
9.442,20.113
9.459,20.224
9.479,20.334
9.501,20.224
9.521,20.444
9.539,20.444
9.560,20.555
9.578,20.665
9.599,20.665
9.622,20.776
9.638,20.887
9.662,20.887
9.679,21.108
9.700,20.997
9.721,21.108
9.741,21.219
9.761,21.219
9.781,21.330
9.802,21.330
9.823,21.553
9.843,21.553
9.853,21.664
9.881,21.775
9.902,21.887
9.922,21.887
9.934,21.775
9.963,22.110
9.975,22.110
10.002,22.110
10.016,22.222
10.037,22.334
10.057,22.334
10.078,22.445
10.103,22.557
10.122,22.557
10.142,22.670
10.160,22.782
10.183,22.782
10.200,22.894
10.221,22.894
10.242,23.006
10.263,23.119
10.283,23.119
10.304,23.344
10.324,23.344
10.343,23.344
10.364,23.457
10.384,23.570
10.404,23.570
10.424,23.683
10.440,23.683
10.456,23.796
10.483,23.909
10.497,23.909
10.517,23.909
10.543,24.022
10.561,24.136
10.583,24.136
10.604,24.249
10.625,24.363
10.644,24.477
10.660,24.249
10.680,24.477
10.703,24.591
10.721,24.705
10.742,24.819
10.762,25.276
10.785,24.933
10.804,24.933
10.825,25.047
10.845,25.047
10.865,25.047
10.886,25.162
10.905,25.276
10.925,25.276
10.945,25.391
10.965,25.506
10.986,25.506
11.006,25.620
11.026,25.620
11.045,25.735
11.066,25.851
11.086,25.851
11.106,25.966
11.126,25.966
11.137,26.081
11.158,26.081
11.178,26.197
11.205,26.312
11.225,26.197
11.240,26.312
11.262,26.428
11.284,26.544
11.301,26.544
11.326,26.660
11.346,26.660
11.362,26.776
11.386,26.544
11.403,26.893
11.423,27.009
11.443,27.009
11.467,27.009
11.487,27.126
11.505,27.242
11.527,27.359
11.547,27.359
11.567,27.476
11.587,27.476
11.598,27.476
11.624,27.593
11.643,27.593
11.662,27.710
11.687,27.710
11.702,27.476
11.727,27.945
11.740,28.063
11.760,28.063
11.780,28.063
11.808,28.063
11.821,28.181
11.842,28.299
11.868,28.417
11.883,28.417
11.904,28.417
11.924,28.535
11.945,28.654
11.965,28.654
11.987,28.654
12.008,29.367
12.027,28.891
12.048,28.891
12.068,29.010
12.088,29.010
12.108,29.248
12.128,29.129
12.148,29.248
12.168,29.367
12.188,29.607
12.209,29.487
12.229,29.487
12.250,29.487
12.260,29.607
12.287,29.487
12.301,29.846
12.321,30.328
12.350,29.846
12.362,29.846
12.388,29.967
12.409,29.967
12.428,29.967
12.444,30.207
12.469,30.207
12.486,30.328
12.509,30.328
12.527,30.328
12.548,30.449
12.570,30.449
12.589,30.570
12.609,30.570
12.630,30.691
12.650,30.691
12.670,30.691
12.691,30.812
12.710,30.934
12.728,30.934
12.750,31.056
12.764,31.056
12.788,31.300
12.803,31.177
12.826,31.177
12.851,31.300
12.871,31.300
12.887,31.422
12.910,31.056
12.926,31.544
12.946,31.544
12.970,31.667
12.987,31.790
13.008,31.790
13.028,31.790
13.049,31.790
13.071,31.790
13.091,31.177
13.111,31.544
13.131,32.159
13.151,32.159
13.171,32.283
13.192,32.283
13.212,32.283
13.232,32.406
13.252,32.406
13.272,32.530
13.292,32.530
13.310,32.654
13.330,32.654
13.352,32.654
13.371,32.779
13.392,32.779
13.412,32.779
13.432,32.903
13.452,32.903
13.473,33.028
13.493,33.153
13.513,33.153
13.533,33.153
13.554,33.278
13.564,33.278
13.593,33.403
13.611,33.403
13.633,33.403
13.645,33.529
13.670,33.529
13.689,33.529
13.713,33.654
13.734,33.780
13.752,33.654
13.771,33.780
13.788,33.906
13.811,33.906
13.834,33.906
13.851,34.033
13.870,34.033
13.891,34.033
13.913,34.668
13.934,34.159
13.953,34.286
13.972,34.286
13.993,34.413
14.013,34.413
14.034,34.540
14.044,34.413
14.067,34.668
14.094,34.668
14.113,34.668
14.134,34.668
14.148,34.795
14.172,34.795
14.186,34.923
14.211,34.923
14.234,35.051
14.254,35.051
14.275,35.180
14.294,35.180
14.311,35.180
14.334,35.180
14.355,35.308
14.372,35.308
14.389,35.308
14.409,35.437
14.434,35.437
14.450,35.566
14.475,35.566
14.492,35.695
14.514,35.954
14.535,35.825
14.552,35.695
14.575,35.825
14.593,35.825
14.614,35.954
14.635,35.954
14.654,35.954
14.676,36.084
14.696,36.084
14.716,35.954
14.735,36.215
14.755,36.215
14.770,36.345
14.795,36.476
14.813,36.345
14.835,36.476
14.855,36.215
14.870,36.607
14.890,36.607
14.911,36.607
14.935,36.869
14.952,37.001
14.973,36.869
14.995,37.001
15.013,37.001
15.036,37.001
15.054,36.607
15.075,37.133
15.095,37.133
15.115,37.265
15.136,37.265
15.157,37.663
15.177,37.397
15.187,37.397
15.209,37.397
15.237,37.530
15.249,37.530
15.276,37.663
15.295,37.663
15.316,37.663
15.336,37.930
15.351,37.796
15.376,37.796
15.393,38.063
15.412,37.930
15.438,37.930
15.458,38.063
15.478,38.063
15.498,38.063
15.518,38.197
15.538,38.197
15.558,38.197
15.579,38.332
15.599,38.466
15.619,38.332
15.639,38.466
15.651,38.466
15.679,38.466
15.695,38.466
15.712,38.601
15.737,38.736
15.753,38.601
15.779,38.601
15.793,38.736
15.818,38.736
15.838,38.872
15.859,39.007
15.875,38.601
15.896,39.007
15.918,39.143
15.937,39.143
15.957,39.143
15.978,39.143
15.999,39.143
16.018,39.279
16.039,38.872
16.059,39.279
16.080,39.416
16.100,39.553
16.120,39.416
16.141,39.553
16.161,39.553
16.178,39.553
16.198,39.553
16.216,39.690
16.240,39.690
16.256,39.690
16.281,41.077
16.298,39.827
16.316,39.827
16.338,39.965
16.358,39.553
16.379,39.965
16.398,39.965
16.419,40.103
16.438,40.103
16.457,40.103
16.480,40.103
16.500,40.103
16.521,40.241
16.538,40.241
16.558,40.380
16.580,40.380
16.601,40.380
16.622,40.380
16.640,40.519
16.661,40.519
16.681,40.797
16.701,40.519
16.722,40.658
16.742,40.658
16.754,40.797
16.782,40.797
16.796,40.797
16.817,40.797
16.842,40.937
16.854,41.077
16.875,40.937
16.905,41.359
16.922,41.077
16.942,41.077
16.955,41.218
16.980,41.218
16.996,41.218
17.016,41.218
17.039,41.218
17.057,41.359
17.079,41.359
17.098,40.797
17.120,41.500
17.139,41.500
17.159,41.500
17.179,41.641
17.200,41.783
17.221,41.925
17.241,41.641
17.262,41.641
17.282,41.783
17.303,41.783
17.323,41.783
17.344,41.783
17.362,41.925
17.383,41.925
17.398,41.925
17.415,41.925
17.444,41.925
17.456,42.067
17.476,42.210
17.503,42.210
17.517,42.210
17.543,42.929
17.557,42.210
17.584,42.353
17.601,42.353
17.619,42.353
17.640,42.496
17.660,42.496
17.683,42.496
17.703,42.496
17.722,42.496
17.742,42.496
17.762,42.353
17.784,42.640
17.803,42.784
17.825,42.640
17.846,42.640
17.865,42.640
17.885,42.929
17.905,42.929
17.925,42.929
17.945,43.073
17.961,42.929
17.985,42.929
18.004,42.929
18.023,42.210
18.044,43.073
18.063,43.219
18.085,43.219
18.104,43.219
18.124,42.929
18.145,43.219
18.165,43.219
18.186,43.219
18.206,43.364
18.217,43.364
18.243,43.510
18.258,43.219
18.278,43.510
18.299,43.510
18.325,43.510
18.341,43.510
18.361,43.656
18.381,43.656
18.401,43.656
18.426,43.656
18.444,43.803
18.463,43.510
18.484,43.803
18.504,43.803
18.526,43.803
18.546,43.219
18.566,43.950
18.586,43.950
18.607,43.950
18.627,44.097
18.646,44.097
18.668,44.097
18.685,44.097
18.698,44.245
18.727,44.245
18.741,44.245
18.759,44.245
18.787,44.245
18.800,44.245
18.821,44.393
18.845,44.245
18.867,44.393
18.887,44.393
18.905,44.541
18.923,44.541
18.947,44.690
18.966,44.541
18.986,44.541
19.005,44.690
19.028,44.690
19.046,44.690
19.067,44.541
19.087,44.690
19.108,44.839
19.128,44.839
19.149,44.839
19.159,44.839
19.186,44.989
19.208,44.989
19.227,44.989
19.248,44.989
19.267,45.139
19.289,44.989
19.302,45.139
19.327,45.139
19.343,45.139
19.369,45.139
19.383,45.289
19.408,45.139
19.424,45.289
19.449,45.289
19.464,45.289
19.485,45.289
19.505,45.440
19.525,45.440
19.546,45.440
19.569,45.289
19.590,45.440
19.608,45.591
19.629,45.591
19.650,45.591
19.668,45.591
19.689,45.591
19.709,45.591
19.729,45.742
19.750,45.742
19.770,45.591
19.781,45.894
19.801,45.894
19.829,45.894
19.849,46.200
19.867,45.894
19.888,46.047
19.908,46.047
19.929,46.047
19.949,46.047
19.969,46.047
19.985,46.047
20.008,46.200
20.031,46.047
20.047,46.047
20.071,46.353
20.088,46.353
20.109,46.200
20.131,46.660
20.151,46.353
20.172,46.353
20.191,46.506
20.212,46.353
20.232,46.506
20.252,46.506
20.272,46.506
20.289,46.506
20.308,46.506
20.329,46.660
20.350,46.660
20.370,46.660
20.391,47.751
20.411,46.660
20.431,46.815
20.452,46.815
20.472,46.660
20.493,46.815
20.511,46.970
20.527,46.815
20.553,46.815
20.569,46.815
20.590,46.815
20.609,46.970
20.630,46.970
20.651,47.125
20.669,47.125
20.691,47.125
20.712,47.125
20.726,46.970
20.751,47.125
20.773,47.125
20.789,49.185
20.808,47.281
20.830,47.281
20.850,47.281
20.871,47.281
20.889,47.281
20.910,47.594
20.931,47.437
20.951,47.437
20.972,47.437
20.992,47.437
21.012,47.594
21.032,47.437
21.053,47.437
21.074,47.594
21.094,47.594
21.114,47.594
21.134,47.751
21.154,47.908
21.175,47.594
21.194,47.594
21.215,47.751
21.233,47.908
21.249,47.594
21.272,47.751
21.292,48.066
21.309,47.751
21.331,47.908
21.355,47.908
21.375,47.908
21.395,47.908
21.414,47.908
21.428,47.908
21.449,47.908
21.475,47.908
21.494,48.066
21.514,48.225
21.535,48.066
21.554,48.066
21.571,48.066
21.594,48.225
21.613,48.225
21.635,48.225
21.655,48.225
21.673,48.225
21.693,48.225
