timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-31T18:06:01.7495058-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7495058-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7495058-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7508088-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7508088-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7508088-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7542750-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7542750-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7547831-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7547831-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7547831-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7547831-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7547831-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7547831-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7547831-07:00,687,2.216129,20446.43,7.573,2.482,-5.091
2025-10-31T18:06:01.7547831-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7547831-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
2025-10-31T18:06:01.7547831-07:00,688,2.219355,20537.31,7.471,2.368,-5.103
