timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-31T17:59:38.6468339-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6468339-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6490126-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6496233-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6496233-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6496233-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6496233-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6507873-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6507873-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6507873-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6507873-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6507873-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6507873-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6524640-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6524640-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6524640-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6524640-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6524640-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6524640-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6524640-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6545550-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6545550-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6545550-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,520,1.677419,10337.97,24.142,24.142,0.000
2025-10-31T17:59:38.6555839-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6555839-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6656904-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,522,1.683871,10419.16,23.941,23.941,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6664424-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6757890-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6757890-07:00,521,1.680645,10378.49,24.042,24.042,0.000
2025-10-31T17:59:38.6757890-07:00,1007,3.248387,629375.00,-53.846,-53.846,0.000
2025-10-31T17:59:38.6757890-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.6757890-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:59:38.6860864-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:38.7064625-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.7268712-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.7372612-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.7576989-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:38.7847865-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.8059414-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.8257618-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.8462025-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.8670007-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.8868609-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.9066918-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.9186564-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:38.9394255-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:38.9662597-07:00,500,1.612903,9560.23,26.168,26.168,0.000
2025-10-31T17:59:38.9848509-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.0029755-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.0259982-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.0460482-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.0663243-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.0852758-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.1039080-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.1242566-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.1445614-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.1652146-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.1856890-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.2060771-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.2263971-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.2472770-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.2677748-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.2861819-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.3066530-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.3270631-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.3474704-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.3681218-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.3883504-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.3985038-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.4187510-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.4394632-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.4597189-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.4863162-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.5013968-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.5208329-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.5453987-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.5619699-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.5862458-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.6028540-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.6229806-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.6433222-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.6678657-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.6876448-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.7062564-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.7284207-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.7448700-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.7653001-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.7867226-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.8063774-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.8253449-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.8490524-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.8677123-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.8870807-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:39.9087997-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.9264793-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.9495625-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:39.9686593-07:00,496,1.600000,9411.76,26.577,26.577,0.000
2025-10-31T17:59:39.9871073-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.0088054-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.0279836-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.0495197-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.0694782-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.0897018-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.1101601-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.1304245-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.1499017-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.1698328-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:40.1900925-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.2103649-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.2302301-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.2503428-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.2693956-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.2900536-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.3103551-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.3306750-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.3504846-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.3712130-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.3906649-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.4008522-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.4301479-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.4494822-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:40.4679018-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.4882414-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.5099501-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.5258189-07:00,499,1.609677,9522.90,26.270,26.270,0.000
2025-10-31T17:59:40.5504949-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:59:40.5676589-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.5884826-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:59:40.6068346-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.6313986-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.6487422-07:00,499,1.609677,9522.90,26.270,26.270,0.000
2025-10-31T17:59:40.6709885-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.6912365-07:00,513,1.654839,10058.82,24.848,24.848,0.000
2025-10-31T17:59:40.7090325-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:59:40.7303193-07:00,497,1.603226,9448.67,26.475,26.475,0.000
