timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-11-17T22:58:30.7105726-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7125724-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7125724-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7125724-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7125724-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7135717-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7135717-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7135717-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7135717-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7135717-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7135717-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7135717-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7145715-08:00,429,1.383871,7222.22,30.934,30.934,0.000
2025-11-17T22:58:30.7145715-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7145715-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7145715-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7145715-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7155706-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7155706-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7155706-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7155706-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7155706-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7165699-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7165699-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7165699-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7165699-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7165699-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7165699-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7165699-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7175698-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7175698-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7195730-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7195730-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7195730-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7195730-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7195730-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7195730-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7205764-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7205764-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7205764-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7205764-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7205764-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7205764-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7215732-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7215732-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7245701-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7245701-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7245701-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7255697-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7255697-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7265690-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7275722-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7275722-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7287622-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7287622-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7287622-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7287622-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7287622-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7287622-08:00,428,1.380645,7193.28,31.056,31.056,0.000
2025-11-17T22:58:30.7287622-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7301619-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7301619-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7312176-08:00,423,1.364516,7050.00,31.667,31.667,0.000
2025-11-17T22:58:30.7312176-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7312176-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7322246-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7322246-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7332240-08:00,424,1.367742,7078.46,31.544,31.544,0.000
2025-11-17T22:58:30.7332240-08:00,426,1.374194,7135.68,31.300,31.300,0.000
2025-11-17T22:58:30.7342240-08:00,425,1.370968,7107.02,31.422,31.422,0.000
2025-11-17T22:58:30.7352258-08:00,427,1.377419,7164.43,31.177,31.177,0.000
2025-11-17T22:58:30.7362242-08:00,425,1.370968,7107.02,31.422,31.422,0.000
