timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-31T18:05:24.8042948-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8042948-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8049902-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8049902-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8055882-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8055882-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8055882-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8062019-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8062019-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8062019-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8067546-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8067546-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8067546-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8074979-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8074979-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8074979-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8081297-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8081297-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8086746-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8086746-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8092474-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8098296-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8098296-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8098296-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8103688-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8103688-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8109294-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8109294-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8114625-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8119924-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8119924-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8125432-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8130760-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8130760-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8137870-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8137870-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8158107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8178201-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8197629-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8217843-07:00,689,2.222581,20628.74,7.369,8.475,1.105
2025-10-31T18:05:24.8217843-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8217843-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8217843-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8217843-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8217843-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8232030-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8232030-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8237111-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8258314-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8258314-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8258314-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8258314-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8258314-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8258314-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8275627-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8280719-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8280719-07:00,1007,3.248387,629375.00,-53.846,-61.923,-8.077
2025-10-31T18:05:24.8280719-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8280719-07:00,686,2.212903,20356.08,7.674,8.826,1.151
2025-10-31T18:05:24.8280719-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8455858-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8663415-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.8862981-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.9065378-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.9264739-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.9446324-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.9671055-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:24.9867152-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.0065479-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.0238664-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.0452680-07:00,679,2.190323,19738.37,8.384,9.641,1.258
2025-10-31T18:05:25.0663182-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.0870107-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.1053894-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.1259317-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.1457394-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.1661854-07:00,688,2.219355,20537.31,7.471,8.592,1.121
2025-10-31T18:05:25.1862450-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.2058371-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.2257548-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.2459913-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.2660744-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.2861991-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.3066285-07:00,690,2.225806,20720.72,7.267,8.358,1.090
2025-10-31T18:05:25.3274293-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.3438843-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.3582094-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.3875172-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.3984928-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.4272509-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.4457186-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.4668937-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.4874333-07:00,687,2.216129,20446.43,7.573,8.709,1.136
2025-10-31T18:05:25.5035615-07:00,687,2.216129,20446.43,7.573,8.709,1.136
