timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-31T17:47:01.1174361-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:01.1269141-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.1353039-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:01.1434932-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:01.1512672-07:00,488,1.574194,9121.50,27.399,27.399,0.000
2025-10-31T17:47:01.1673335-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.1768925-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.1852039-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.1976148-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.2076527-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.2171694-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.2274951-07:00,488,1.574194,9121.50,27.399,27.399,0.000
2025-10-31T17:47:01.2372258-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.2474474-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.2535255-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.2675264-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.2765940-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.2861252-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:01.2929650-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.3024900-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.3176513-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.3272505-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.3358060-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.3438384-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:01.3517811-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.3674652-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.3765847-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.3862287-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.3978313-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:01.4022563-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.4176330-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.4271843-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.4352750-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.4435228-07:00,496,1.600000,9411.76,26.577,26.577,0.000
2025-10-31T17:47:01.4518474-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:01.4676840-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.4767629-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.4857580-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.4968766-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.5029722-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.5176718-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.5262650-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.5352555-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.5478535-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.5575019-07:00,494,1.593548,9338.37,26.782,26.782,0.000
2025-10-31T17:47:01.5678928-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.5767873-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.5849480-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.5978000-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.6063562-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.6176399-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.6265934-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.6375679-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.6474937-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.6515900-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.6677632-07:00,494,1.593548,9338.37,26.782,26.782,0.000
2025-10-31T17:47:01.6763717-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.6848948-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:01.6934039-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.7020168-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.7180364-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.7265817-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.7352182-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.7465398-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.7581691-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.7678463-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.7765219-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.7843860-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.7934982-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.8018415-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.8177299-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.8268765-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.8352066-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.8435745-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.8581343-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.8679899-07:00,486,1.567742,9050.28,27.605,27.605,0.000
2025-10-31T17:47:01.8767934-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:01.8856354-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.8978644-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:01.9017913-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.9178362-07:00,485,1.564516,9014.87,27.708,27.708,0.000
2025-10-31T17:47:01.9269320-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.9381868-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.9471095-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:01.9522726-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.9678365-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:01.9773374-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:01.9853053-07:00,494,1.593548,9338.37,26.782,26.782,0.000
2025-10-31T17:47:01.9936349-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.0019186-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.0183943-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.0269250-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.0353578-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.0474251-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.0583206-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.0680504-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.0763586-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.0853582-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.0972837-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.1039056-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.1184195-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.1269407-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.1352084-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.1428234-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.1569525-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.1681198-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.1772807-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.1847935-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.1979405-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.2011043-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.2182486-07:00,478,1.541935,8770.64,28.434,28.434,0.000
2025-10-31T17:47:02.2270448-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.2344908-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:47:02.2432422-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.2570382-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.2680970-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.2762741-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:47:02.2882993-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.2929046-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:47:02.3019298-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.3180160-07:00,489,1.577419,9157.30,27.296,27.296,0.000
