timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-31T17:49:47.6099813-07:00,351,1.132258,5223.21,42.812,42.812,0.000
2025-10-31T17:49:47.6185632-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.6274037-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.6471703-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.6684240-07:00,460,1.483871,8170.52,30.322,30.322,0.000
2025-10-31T17:49:47.6884159-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.7036518-07:00,457,1.474194,8074.20,30.640,30.640,0.000
2025-10-31T17:49:47.7287434-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.7472258-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.7669539-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.7884980-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.8023755-07:00,457,1.474194,8074.20,30.640,30.640,0.000
2025-10-31T17:49:47.8282799-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.8485154-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.8682037-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.8873831-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.9086585-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.9282318-07:00,457,1.474194,8074.20,30.640,30.640,0.000
2025-10-31T17:49:47.9468447-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:47.9681400-07:00,459,1.480645,8138.30,30.428,30.428,0.000
2025-10-31T17:49:47.9844374-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.0086080-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.0285377-07:00,459,1.480645,8138.30,30.428,30.428,0.000
2025-10-31T17:49:48.0435473-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.0684831-07:00,462,1.490323,8235.29,30.111,30.111,0.000
2025-10-31T17:49:48.0880511-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.1092115-07:00,459,1.480645,8138.30,30.428,30.428,0.000
2025-10-31T17:49:48.1260500-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.1476647-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.1683834-07:00,459,1.480645,8138.30,30.428,30.428,0.000
2025-10-31T17:49:48.1859574-07:00,459,1.480645,8138.30,30.428,30.428,0.000
2025-10-31T17:49:48.2077831-07:00,458,1.477419,8106.19,30.534,30.534,0.000
2025-10-31T17:49:48.2274595-07:00,459,1.480645,8138.30,30.428,30.428,0.000
