time,code10,Vout,Rntc,TempC
19:18:59.621,503,1.6226,9673.1,25.86
19:18:59.627,503,1.6226,9673.1,25.86
19:18:59.627,503,1.6226,9673.1,25.86
19:18:59.628,503,1.6226,9673.1,25.86
19:18:59.628,503,1.6226,9673.1,25.86
19:18:59.629,503,1.6226,9673.1,25.86
19:18:59.629,503,1.6226,9673.1,25.86
19:18:59.630,503,1.6226,9673.1,25.86
19:18:59.630,503,1.6226,9673.1,25.86
19:18:59.632,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.633,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.634,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.635,503,1.6226,9673.1,25.86
19:18:59.636,503,1.6226,9673.1,25.86
19:18:59.636,503,1.6226,9673.1,25.86
19:18:59.636,503,1.6226,9673.1,25.86
19:18:59.637,503,1.6226,9673.1,25.86
19:18:59.638,503,1.6226,9673.1,25.86
19:18:59.638,503,1.6226,9673.1,25.86
19:18:59.640,503,1.6226,9673.1,25.86
19:18:59.641,503,1.6226,9673.1,25.86
19:18:59.641,503,1.6226,9673.1,25.86
19:18:59.641,503,1.6226,9673.1,25.86
19:18:59.641,503,1.6226,9673.1,25.86
19:18:59.642,503,1.6226,9673.1,25.86
19:18:59.642,503,1.6226,9673.1,25.86
19:18:59.642,503,1.6226,9673.1,25.86
19:18:59.642,503,1.6226,9673.1,25.86
19:18:59.642,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.643,503,1.6226,9673.1,25.86
19:18:59.644,503,1.6226,9673.1,25.86
19:18:59.644,502,1.6194,9635.3,25.96
19:18:59.645,503,1.6226,9673.1,25.86
19:18:59.645,503,1.6226,9673.1,25.86
19:18:59.645,503,1.6226,9673.1,25.86
19:18:59.646,503,1.6226,9673.1,25.86
19:18:59.646,503,1.6226,9673.1,25.86
19:18:59.646,503,1.6226,9673.1,25.86
19:18:59.646,503,1.6226,9673.1,25.86
19:18:59.646,503,1.6226,9673.1,25.86
19:18:59.646,503,1.6226,9673.1,25.86
19:18:59.647,502,1.6194,9635.3,25.96
19:18:59.647,503,1.6226,9673.1,25.86
19:18:59.647,503,1.6226,9673.1,25.86
19:18:59.648,503,1.6226,9673.1,25.86
19:18:59.648,503,1.6226,9673.1,25.86
19:18:59.648,503,1.6226,9673.1,25.86
19:18:59.648,503,1.6226,9673.1,25.86
19:18:59.648,503,1.6226,9673.1,25.86
19:18:59.650,502,1.6194,9635.3,25.96
19:18:59.650,503,1.6226,9673.1,25.86
19:18:59.650,503,1.6226,9673.1,25.86
19:18:59.651,503,1.6226,9673.1,25.86
19:18:59.651,503,1.6226,9673.1,25.86
19:18:59.652,1007,3.2484,629375.0,-53.85
19:18:59.652,503,1.6226,9673.1,25.86
19:18:59.653,502,1.6194,9635.3,25.96
19:18:59.661,503,1.6226,9673.1,25.86
19:18:59.681,503,1.6226,9673.1,25.86
19:18:59.701,503,1.6226,9673.1,25.86
19:18:59.721,503,1.6226,9673.1,25.86
19:18:59.740,503,1.6226,9673.1,25.86
19:18:59.761,503,1.6226,9673.1,25.86
19:18:59.781,503,1.6226,9673.1,25.86
19:18:59.800,503,1.6226,9673.1,25.86
19:18:59.821,503,1.6226,9673.1,25.86
19:18:59.840,503,1.6226,9673.1,25.86
19:18:59.860,503,1.6226,9673.1,25.86
19:18:59.881,503,1.6226,9673.1,25.86
19:18:59.901,503,1.6226,9673.1,25.86
19:18:59.921,502,1.6194,9635.3,25.96
19:18:59.941,503,1.6226,9673.1,25.86
19:18:59.960,503,1.6226,9673.1,25.86
19:18:59.981,503,1.6226,9673.1,25.86
19:19:00.002,503,1.6226,9673.1,25.86
19:19:00.021,502,1.6194,9635.3,25.96
19:19:00.041,503,1.6226,9673.1,25.86
19:19:00.061,503,1.6226,9673.1,25.86
19:19:00.081,503,1.6226,9673.1,25.86
19:19:00.101,502,1.6194,9635.3,25.96
19:19:00.121,503,1.6226,9673.1,25.86
19:19:00.141,505,1.6290,9749.0,25.66
19:19:00.161,503,1.6226,9673.1,25.86
19:19:00.182,503,1.6226,9673.1,25.86
19:19:00.201,501,1.6161,9597.7,26.07
19:19:00.221,503,1.6226,9673.1,25.86
19:19:00.241,503,1.6226,9673.1,25.86
19:19:00.262,503,1.6226,9673.1,25.86
19:19:00.282,503,1.6226,9673.1,25.86
19:19:00.302,503,1.6226,9673.1,25.86
19:19:00.321,496,1.6000,9411.8,26.58
19:19:00.341,503,1.6226,9673.1,25.86
19:19:00.362,503,1.6226,9673.1,25.86
19:19:00.382,502,1.6194,9635.3,25.96
19:19:00.401,503,1.6226,9673.1,25.86
19:19:00.422,503,1.6226,9673.1,25.86
19:19:00.441,503,1.6226,9673.1,25.86
19:19:00.462,503,1.6226,9673.1,25.86
19:19:00.482,502,1.6194,9635.3,25.96
19:19:00.502,502,1.6194,9635.3,25.96
19:19:00.522,507,1.6355,9825.6,25.46
19:19:00.542,502,1.6194,9635.3,25.96
19:19:00.562,502,1.6194,9635.3,25.96
19:19:00.582,502,1.6194,9635.3,25.96
19:19:00.602,503,1.6226,9673.1,25.86
19:19:00.622,502,1.6194,9635.3,25.96
19:19:00.642,503,1.6226,9673.1,25.86
19:19:00.663,503,1.6226,9673.1,25.86
19:19:00.682,503,1.6226,9673.1,25.86
19:19:00.703,503,1.6226,9673.1,25.86
19:19:00.722,501,1.6161,9597.7,26.07
19:19:00.742,502,1.6194,9635.3,25.96
19:19:00.763,503,1.6226,9673.1,25.86
19:19:00.783,503,1.6226,9673.1,25.86
19:19:00.803,503,1.6226,9673.1,25.86
19:19:00.823,505,1.6290,9749.0,25.66
19:19:00.842,503,1.6226,9673.1,25.86
19:19:00.863,502,1.6194,9635.3,25.96
19:19:00.883,503,1.6226,9673.1,25.86
19:19:00.903,502,1.6194,9635.3,25.96
19:19:00.923,503,1.6226,9673.1,25.86
19:19:00.943,502,1.6194,9635.3,25.96
19:19:00.963,502,1.6194,9635.3,25.96
19:19:00.982,503,1.6226,9673.1,25.86
19:19:01.003,501,1.6161,9597.7,26.07
19:19:01.024,509,1.6419,9902.7,25.25
19:19:01.044,503,1.6226,9673.1,25.86
19:19:01.063,503,1.6226,9673.1,25.86
19:19:01.083,503,1.6226,9673.1,25.86
19:19:01.103,503,1.6226,9673.1,25.86
19:19:01.123,503,1.6226,9673.1,25.86
19:19:01.143,502,1.6194,9635.3,25.96
19:19:01.164,504,1.6258,9711.0,25.76
19:19:01.183,503,1.6226,9673.1,25.86
19:19:01.204,503,1.6226,9673.1,25.86
19:19:01.224,504,1.6258,9711.0,25.76
19:19:01.243,503,1.6226,9673.1,25.86
19:19:01.263,503,1.6226,9673.1,25.86
19:19:01.283,503,1.6226,9673.1,25.86
19:19:01.304,503,1.6226,9673.1,25.86
19:19:01.323,503,1.6226,9673.1,25.86
19:19:01.343,503,1.6226,9673.1,25.86
19:19:01.364,502,1.6194,9635.3,25.96
19:19:01.384,503,1.6226,9673.1,25.86
19:19:01.404,503,1.6226,9673.1,25.86
19:19:01.424,503,1.6226,9673.1,25.86
19:19:01.444,502,1.6194,9635.3,25.96
19:19:01.464,503,1.6226,9673.1,25.86
19:19:01.484,502,1.6194,9635.3,25.96
19:19:01.503,503,1.6226,9673.1,25.86
19:19:01.524,503,1.6226,9673.1,25.86
19:19:01.544,502,1.6194,9635.3,25.96
19:19:01.565,503,1.6226,9673.1,25.86
19:19:01.584,501,1.6161,9597.7,26.07
19:19:01.605,502,1.6194,9635.3,25.96
19:19:01.625,503,1.6226,9673.1,25.86
19:19:01.644,503,1.6226,9673.1,25.86
19:19:01.664,503,1.6226,9673.1,25.86
19:19:01.684,504,1.6258,9711.0,25.76
19:19:01.705,502,1.6194,9635.3,25.96
19:19:01.724,503,1.6226,9673.1,25.86
19:19:01.745,503,1.6226,9673.1,25.86
19:19:01.765,503,1.6226,9673.1,25.86
19:19:01.784,502,1.6194,9635.3,25.96
19:19:01.805,503,1.6226,9673.1,25.86
19:19:01.825,503,1.6226,9673.1,25.86
19:19:01.845,505,1.6290,9749.0,25.66
19:19:01.865,503,1.6226,9673.1,25.86
19:19:01.885,503,1.6226,9673.1,25.86
19:19:01.905,503,1.6226,9673.1,25.86
19:19:01.925,503,1.6226,9673.1,25.86
19:19:01.945,503,1.6226,9673.1,25.86
19:19:01.965,506,1.6323,9787.2,25.56
19:19:01.985,502,1.6194,9635.3,25.96
19:19:02.006,503,1.6226,9673.1,25.86
19:19:02.026,503,1.6226,9673.1,25.86
19:19:02.046,501,1.6161,9597.7,26.07
19:19:02.066,503,1.6226,9673.1,25.86
19:19:02.085,503,1.6226,9673.1,25.86
19:19:02.105,502,1.6194,9635.3,25.96
19:19:02.125,503,1.6226,9673.1,25.86
19:19:02.145,503,1.6226,9673.1,25.86
19:19:02.166,502,1.6194,9635.3,25.96
19:19:02.186,502,1.6194,9635.3,25.96
19:19:02.206,503,1.6226,9673.1,25.86
19:19:02.226,503,1.6226,9673.1,25.86
19:19:02.246,503,1.6226,9673.1,25.86
19:19:02.266,503,1.6226,9673.1,25.86
19:19:02.286,503,1.6226,9673.1,25.86
19:19:02.305,503,1.6226,9673.1,25.86
19:19:02.326,503,1.6226,9673.1,25.86
19:19:02.346,503,1.6226,9673.1,25.86
19:19:02.366,503,1.6226,9673.1,25.86
19:19:02.386,501,1.6161,9597.7,26.07
19:19:02.407,504,1.6258,9711.0,25.76
19:19:02.426,503,1.6226,9673.1,25.86
19:19:02.446,503,1.6226,9673.1,25.86
19:19:02.466,503,1.6226,9673.1,25.86
19:19:02.487,502,1.6194,9635.3,25.96
19:19:02.506,502,1.6194,9635.3,25.96
19:19:02.526,503,1.6226,9673.1,25.86
19:19:02.546,503,1.6226,9673.1,25.86
19:19:02.567,503,1.6226,9673.1,25.86
19:19:02.586,503,1.6226,9673.1,25.86
19:19:02.607,502,1.6194,9635.3,25.96
19:19:02.627,503,1.6226,9673.1,25.86
19:19:02.647,503,1.6226,9673.1,25.86
19:19:02.666,502,1.6194,9635.3,25.96
19:19:02.686,503,1.6226,9673.1,25.86
19:19:02.707,503,1.6226,9673.1,25.86
19:19:02.726,503,1.6226,9673.1,25.86
19:19:02.747,503,1.6226,9673.1,25.86
19:19:02.767,502,1.6194,9635.3,25.96
19:19:02.788,503,1.6226,9673.1,25.86
19:19:02.807,503,1.6226,9673.1,25.86
19:19:02.828,503,1.6226,9673.1,25.86
19:19:02.847,503,1.6226,9673.1,25.86
19:19:02.868,503,1.6226,9673.1,25.86
19:19:02.888,503,1.6226,9673.1,25.86
19:19:02.907,502,1.6194,9635.3,25.96
19:19:02.927,503,1.6226,9673.1,25.86
19:19:02.947,503,1.6226,9673.1,25.86
19:19:02.967,503,1.6226,9673.1,25.86
19:19:02.988,503,1.6226,9673.1,25.86
19:19:03.008,503,1.6226,9673.1,25.86
19:19:03.027,503,1.6226,9673.1,25.86
19:19:03.048,502,1.6194,9635.3,25.96
19:19:03.067,505,1.6290,9749.0,25.66
19:19:03.088,500,1.6129,9560.2,26.17
19:19:03.108,503,1.6226,9673.1,25.86
19:19:03.128,503,1.6226,9673.1,25.86
19:19:03.147,503,1.6226,9673.1,25.86
19:19:03.167,503,1.6226,9673.1,25.86
19:19:03.188,503,1.6226,9673.1,25.86
19:19:03.208,503,1.6226,9673.1,25.86
19:19:03.228,502,1.6194,9635.3,25.96
19:19:03.249,503,1.6226,9673.1,25.86
19:19:03.268,503,1.6226,9673.1,25.86
19:19:03.288,503,1.6226,9673.1,25.86
19:19:03.308,502,1.6194,9635.3,25.96
19:19:03.328,503,1.6226,9673.1,25.86
19:19:03.348,503,1.6226,9673.1,25.86
19:19:03.368,503,1.6226,9673.1,25.86
19:19:03.388,503,1.6226,9673.1,25.86
19:19:03.409,503,1.6226,9673.1,25.86
19:19:03.429,502,1.6194,9635.3,25.96
19:19:03.449,503,1.6226,9673.1,25.86
19:19:03.468,503,1.6226,9673.1,25.86
19:19:03.489,502,1.6194,9635.3,25.96
19:19:03.509,503,1.6226,9673.1,25.86
19:19:03.529,503,1.6226,9673.1,25.86
19:19:03.549,503,1.6226,9673.1,25.86
19:19:03.569,504,1.6258,9711.0,25.76
19:19:03.589,503,1.6226,9673.1,25.86
19:19:03.609,503,1.6226,9673.1,25.86
19:19:03.628,503,1.6226,9673.1,25.86
19:19:03.648,503,1.6226,9673.1,25.86
19:19:03.669,501,1.6161,9597.7,26.07
19:19:03.689,503,1.6226,9673.1,25.86
19:19:03.709,503,1.6226,9673.1,25.86
19:19:03.729,503,1.6226,9673.1,25.86
19:19:03.748,502,1.6194,9635.3,25.96
19:19:03.770,503,1.6226,9673.1,25.86
19:19:03.790,503,1.6226,9673.1,25.86
19:19:03.809,503,1.6226,9673.1,25.86
19:19:03.829,502,1.6194,9635.3,25.96
19:19:03.849,505,1.6290,9749.0,25.66
19:19:03.869,502,1.6194,9635.3,25.96
19:19:03.889,503,1.6226,9673.1,25.86
19:19:03.909,503,1.6226,9673.1,25.86
19:19:03.930,503,1.6226,9673.1,25.86
19:19:03.949,503,1.6226,9673.1,25.86
19:19:03.969,503,1.6226,9673.1,25.86
19:19:03.990,501,1.6161,9597.7,26.07
19:19:04.009,503,1.6226,9673.1,25.86
19:19:04.030,503,1.6226,9673.1,25.86
19:19:04.050,503,1.6226,9673.1,25.86
19:19:04.070,503,1.6226,9673.1,25.86
19:19:04.091,503,1.6226,9673.1,25.86
19:19:04.110,503,1.6226,9673.1,25.86
19:19:04.130,502,1.6194,9635.3,25.96
19:19:04.150,503,1.6226,9673.1,25.86
19:19:04.170,503,1.6226,9673.1,25.86
19:19:04.189,503,1.6226,9673.1,25.86
19:19:04.210,503,1.6226,9673.1,25.86
19:19:04.230,503,1.6226,9673.1,25.86
19:19:04.250,503,1.6226,9673.1,25.86
19:19:04.270,503,1.6226,9673.1,25.86
19:19:04.290,503,1.6226,9673.1,25.86
19:19:04.310,503,1.6226,9673.1,25.86
19:19:04.330,502,1.6194,9635.3,25.96
19:19:04.351,503,1.6226,9673.1,25.86
19:19:04.370,503,1.6226,9673.1,25.86
19:19:04.391,502,1.6194,9635.3,25.96
19:19:04.410,503,1.6226,9673.1,25.86
19:19:04.431,502,1.6194,9635.3,25.96
19:19:04.451,505,1.6290,9749.0,25.66
19:19:04.470,505,1.6290,9749.0,25.66
19:19:04.491,503,1.6226,9673.1,25.86
19:19:04.511,503,1.6226,9673.1,25.86
19:19:04.531,503,1.6226,9673.1,25.86
19:19:04.551,503,1.6226,9673.1,25.86
19:19:04.571,503,1.6226,9673.1,25.86
19:19:04.591,500,1.6129,9560.2,26.17
19:19:04.611,503,1.6226,9673.1,25.86
19:19:04.631,503,1.6226,9673.1,25.86
19:19:04.651,502,1.6194,9635.3,25.96
19:19:04.671,503,1.6226,9673.1,25.86
19:19:04.691,503,1.6226,9673.1,25.86
19:19:04.711,503,1.6226,9673.1,25.86
19:19:04.731,503,1.6226,9673.1,25.86
19:19:04.751,503,1.6226,9673.1,25.86
19:19:04.771,503,1.6226,9673.1,25.86
19:19:04.792,503,1.6226,9673.1,25.86
19:19:04.811,502,1.6194,9635.3,25.96
19:19:04.831,502,1.6194,9635.3,25.96
19:19:04.851,503,1.6226,9673.1,25.86
19:19:04.871,503,1.6226,9673.1,25.86
19:19:04.891,502,1.6194,9635.3,25.96
19:19:04.912,503,1.6226,9673.1,25.86
19:19:04.932,503,1.6226,9673.1,25.86
19:19:04.952,503,1.6226,9673.1,25.86
19:19:04.971,503,1.6226,9673.1,25.86
19:19:04.992,503,1.6226,9673.1,25.86
19:19:05.012,504,1.6258,9711.0,25.76
19:19:05.031,503,1.6226,9673.1,25.86
19:19:05.052,503,1.6226,9673.1,25.86
19:19:05.072,503,1.6226,9673.1,25.86
19:19:05.091,502,1.6194,9635.3,25.96
19:19:05.112,503,1.6226,9673.1,25.86
19:19:05.132,503,1.6226,9673.1,25.86
19:19:05.152,502,1.6194,9635.3,25.96
19:19:05.172,503,1.6226,9673.1,25.86
19:19:05.192,503,1.6226,9673.1,25.86
19:19:05.212,501,1.6161,9597.7,26.07
19:19:05.232,503,1.6226,9673.1,25.86
19:19:05.252,503,1.6226,9673.1,25.86
19:19:05.272,501,1.6161,9597.7,26.07
19:19:05.292,503,1.6226,9673.1,25.86
19:19:05.313,503,1.6226,9673.1,25.86
19:19:05.332,502,1.6194,9635.3,25.96
19:19:05.352,503,1.6226,9673.1,25.86
19:19:05.373,503,1.6226,9673.1,25.86
19:19:05.393,503,1.6226,9673.1,25.86
19:19:05.413,503,1.6226,9673.1,25.86
19:19:05.433,502,1.6194,9635.3,25.96
19:19:05.452,502,1.6194,9635.3,25.96
19:19:05.473,502,1.6194,9635.3,25.96
19:19:05.493,503,1.6226,9673.1,25.86
19:19:05.513,502,1.6194,9635.3,25.96
19:19:05.533,503,1.6226,9673.1,25.86
19:19:05.552,503,1.6226,9673.1,25.86
19:19:05.572,503,1.6226,9673.1,25.86
19:19:05.593,503,1.6226,9673.1,25.86
19:19:05.613,503,1.6226,9673.1,25.86
19:19:05.632,501,1.6161,9597.7,26.07
19:19:05.653,503,1.6226,9673.1,25.86
19:19:05.673,503,1.6226,9673.1,25.86
19:19:05.693,500,1.6129,9560.2,26.17
19:19:05.713,503,1.6226,9673.1,25.86
19:19:05.734,503,1.6226,9673.1,25.86
19:19:05.753,499,1.6097,9522.9,26.27
19:19:05.773,503,1.6226,9673.1,25.86
19:19:05.793,503,1.6226,9673.1,25.86
19:19:05.813,503,1.6226,9673.1,25.86
19:19:05.833,503,1.6226,9673.1,25.86
19:19:05.853,503,1.6226,9673.1,25.86
19:19:05.874,503,1.6226,9673.1,25.86
19:19:05.893,503,1.6226,9673.1,25.86
19:19:05.913,503,1.6226,9673.1,25.86
19:19:05.933,503,1.6226,9673.1,25.86
19:19:05.954,503,1.6226,9673.1,25.86
19:19:05.973,502,1.6194,9635.3,25.96
19:19:05.994,503,1.6226,9673.1,25.86
19:19:06.014,503,1.6226,9673.1,25.86
19:19:06.033,503,1.6226,9673.1,25.86
19:19:06.054,503,1.6226,9673.1,25.86
19:19:06.073,503,1.6226,9673.1,25.86
19:19:06.093,502,1.6194,9635.3,25.96
19:19:06.114,503,1.6226,9673.1,25.86
19:19:06.134,503,1.6226,9673.1,25.86
19:19:06.154,503,1.6226,9673.1,25.86
19:19:06.174,501,1.6161,9597.7,26.07
19:19:06.194,503,1.6226,9673.1,25.86
19:19:06.215,503,1.6226,9673.1,25.86
19:19:06.234,503,1.6226,9673.1,25.86
19:19:06.254,503,1.6226,9673.1,25.86
19:19:06.274,503,1.6226,9673.1,25.86
19:19:06.295,503,1.6226,9673.1,25.86
19:19:06.315,503,1.6226,9673.1,25.86
19:19:06.334,504,1.6258,9711.0,25.76
19:19:06.355,503,1.6226,9673.1,25.86
19:19:06.375,503,1.6226,9673.1,25.86
19:19:06.395,503,1.6226,9673.1,25.86
19:19:06.414,503,1.6226,9673.1,25.86
19:19:06.434,503,1.6226,9673.1,25.86
19:19:06.454,504,1.6258,9711.0,25.76
19:19:06.474,502,1.6194,9635.3,25.96
19:19:06.494,503,1.6226,9673.1,25.86
19:19:06.515,503,1.6226,9673.1,25.86
19:19:06.534,503,1.6226,9673.1,25.86
19:19:06.554,503,1.6226,9673.1,25.86
19:19:06.575,503,1.6226,9673.1,25.86
19:19:06.595,503,1.6226,9673.1,25.86
19:19:06.615,503,1.6226,9673.1,25.86
19:19:06.635,503,1.6226,9673.1,25.86
19:19:06.655,503,1.6226,9673.1,25.86
19:19:06.675,502,1.6194,9635.3,25.96
19:19:06.695,503,1.6226,9673.1,25.86
19:19:06.715,503,1.6226,9673.1,25.86
19:19:06.735,503,1.6226,9673.1,25.86
19:19:06.755,503,1.6226,9673.1,25.86
19:19:06.775,503,1.6226,9673.1,25.86
19:19:06.795,503,1.6226,9673.1,25.86
19:19:06.815,503,1.6226,9673.1,25.86
19:19:06.835,503,1.6226,9673.1,25.86
19:19:06.856,503,1.6226,9673.1,25.86
19:19:06.876,503,1.6226,9673.1,25.86
19:19:06.895,502,1.6194,9635.3,25.96
19:19:06.916,502,1.6194,9635.3,25.96
19:19:06.936,503,1.6226,9673.1,25.86
19:19:06.956,503,1.6226,9673.1,25.86
19:19:06.976,503,1.6226,9673.1,25.86
19:19:06.996,502,1.6194,9635.3,25.96
19:19:07.016,503,1.6226,9673.1,25.86
19:19:07.035,503,1.6226,9673.1,25.86
19:19:07.056,503,1.6226,9673.1,25.86
19:19:07.076,503,1.6226,9673.1,25.86
19:19:07.096,503,1.6226,9673.1,25.86
19:19:07.116,503,1.6226,9673.1,25.86
19:19:07.136,503,1.6226,9673.1,25.86
19:19:07.156,503,1.6226,9673.1,25.86
19:19:07.176,503,1.6226,9673.1,25.86
19:19:07.196,503,1.6226,9673.1,25.86
19:19:07.216,503,1.6226,9673.1,25.86
19:19:07.237,503,1.6226,9673.1,25.86
19:19:07.256,503,1.6226,9673.1,25.86
19:19:07.277,503,1.6226,9673.1,25.86
