time,code10,Vout,Rntc,TempC
19:26:29.800,1006,3.2452,591764.7,-52.98
19:26:29.806,476,1.5355,8702.0,28.64
19:26:29.806,476,1.5355,8702.0,28.64
19:26:29.818,476,1.5355,8702.0,28.64
19:26:29.839,476,1.5355,8702.0,28.64
19:26:29.858,476,1.5355,8702.0,28.64
19:26:29.878,478,1.5419,8770.6,28.43
19:26:29.898,476,1.5355,8702.0,28.64
19:26:29.918,476,1.5355,8702.0,28.64
19:26:29.938,476,1.5355,8702.0,28.64
19:26:29.958,476,1.5355,8702.0,28.64
19:26:29.978,476,1.5355,8702.0,28.64
19:26:29.998,476,1.5355,8702.0,28.64
19:26:30.017,475,1.5323,8667.9,28.75
19:26:30.038,476,1.5355,8702.0,28.64
19:26:30.058,475,1.5323,8667.9,28.75
19:26:30.078,476,1.5355,8702.0,28.64
19:26:30.098,476,1.5355,8702.0,28.64
19:26:30.118,476,1.5355,8702.0,28.64
19:26:30.138,476,1.5355,8702.0,28.64
19:26:30.158,476,1.5355,8702.0,28.64
19:26:30.179,476,1.5355,8702.0,28.64
19:26:30.198,476,1.5355,8702.0,28.64
19:26:30.219,476,1.5355,8702.0,28.64
19:26:30.238,476,1.5355,8702.0,28.64
19:26:30.258,476,1.5355,8702.0,28.64
19:26:30.279,476,1.5355,8702.0,28.64
19:26:30.298,476,1.5355,8702.0,28.64
19:26:30.318,476,1.5355,8702.0,28.64
19:26:30.339,476,1.5355,8702.0,28.64
19:26:30.359,476,1.5355,8702.0,28.64
19:26:30.379,476,1.5355,8702.0,28.64
19:26:30.398,476,1.5355,8702.0,28.64
19:26:30.419,475,1.5323,8667.9,28.75
19:26:30.439,476,1.5355,8702.0,28.64
19:26:30.459,476,1.5355,8702.0,28.64
19:26:30.479,476,1.5355,8702.0,28.64
19:26:30.499,476,1.5355,8702.0,28.64
19:26:30.519,477,1.5387,8736.3,28.54
19:26:30.539,476,1.5355,8702.0,28.64
19:26:30.559,476,1.5355,8702.0,28.64
19:26:30.579,475,1.5323,8667.9,28.75
19:26:30.599,476,1.5355,8702.0,28.64
19:26:30.618,476,1.5355,8702.0,28.64
19:26:30.639,476,1.5355,8702.0,28.64
19:26:30.659,476,1.5355,8702.0,28.64
19:26:30.679,476,1.5355,8702.0,28.64
19:26:30.699,476,1.5355,8702.0,28.64
19:26:30.719,476,1.5355,8702.0,28.64
19:26:30.739,476,1.5355,8702.0,28.64
19:26:30.759,476,1.5355,8702.0,28.64
19:26:30.780,476,1.5355,8702.0,28.64
19:26:30.800,476,1.5355,8702.0,28.64
19:26:30.819,476,1.5355,8702.0,28.64
19:26:30.839,476,1.5355,8702.0,28.64
19:26:30.860,476,1.5355,8702.0,28.64
19:26:30.880,476,1.5355,8702.0,28.64
19:26:30.899,475,1.5323,8667.9,28.75
19:26:30.920,476,1.5355,8702.0,28.64
19:26:30.940,476,1.5355,8702.0,28.64
19:26:30.960,477,1.5387,8736.3,28.54
19:26:30.980,476,1.5355,8702.0,28.64
19:26:31.000,476,1.5355,8702.0,28.64
19:26:31.020,476,1.5355,8702.0,28.64
19:26:31.040,476,1.5355,8702.0,28.64
19:26:31.060,476,1.5355,8702.0,28.64
19:26:31.081,476,1.5355,8702.0,28.64
19:26:31.100,476,1.5355,8702.0,28.64
19:26:31.119,475,1.5323,8667.9,28.75
19:26:31.140,476,1.5355,8702.0,28.64
19:26:31.160,476,1.5355,8702.0,28.64
19:26:31.181,476,1.5355,8702.0,28.64
19:26:31.200,476,1.5355,8702.0,28.64
19:26:31.220,476,1.5355,8702.0,28.64
19:26:31.240,476,1.5355,8702.0,28.64
19:26:31.260,476,1.5355,8702.0,28.64
19:26:31.281,476,1.5355,8702.0,28.64
19:26:31.300,476,1.5355,8702.0,28.64
19:26:31.320,477,1.5387,8736.3,28.54
19:26:31.340,476,1.5355,8702.0,28.64
19:26:31.360,476,1.5355,8702.0,28.64
19:26:31.380,476,1.5355,8702.0,28.64
19:26:31.400,476,1.5355,8702.0,28.64
19:26:31.420,476,1.5355,8702.0,28.64
19:26:31.441,476,1.5355,8702.0,28.64
19:26:31.460,476,1.5355,8702.0,28.64
19:26:31.480,476,1.5355,8702.0,28.64
19:26:31.500,476,1.5355,8702.0,28.64
19:26:31.521,476,1.5355,8702.0,28.64
19:26:31.541,476,1.5355,8702.0,28.64
19:26:31.561,476,1.5355,8702.0,28.64
19:26:31.581,476,1.5355,8702.0,28.64
19:26:31.601,476,1.5355,8702.0,28.64
19:26:31.620,476,1.5355,8702.0,28.64
19:26:31.640,476,1.5355,8702.0,28.64
19:26:31.660,476,1.5355,8702.0,28.64
19:26:31.681,476,1.5355,8702.0,28.64
19:26:31.701,476,1.5355,8702.0,28.64
19:26:31.720,476,1.5355,8702.0,28.64
19:26:31.740,476,1.5355,8702.0,28.64
19:26:31.761,476,1.5355,8702.0,28.64
19:26:31.780,476,1.5355,8702.0,28.64
19:26:31.801,476,1.5355,8702.0,28.64
19:26:31.821,476,1.5355,8702.0,28.64
19:26:31.841,476,1.5355,8702.0,28.64
19:26:31.861,476,1.5355,8702.0,28.64
19:26:31.881,476,1.5355,8702.0,28.64
19:26:31.902,476,1.5355,8702.0,28.64
19:26:31.921,476,1.5355,8702.0,28.64
19:26:31.941,476,1.5355,8702.0,28.64
19:26:31.962,476,1.5355,8702.0,28.64
19:26:31.981,478,1.5419,8770.6,28.43
19:26:32.002,476,1.5355,8702.0,28.64
19:26:32.022,476,1.5355,8702.0,28.64
19:26:32.042,476,1.5355,8702.0,28.64
19:26:32.062,476,1.5355,8702.0,28.64
19:26:32.081,476,1.5355,8702.0,28.64
19:26:32.102,474,1.5290,8633.9,28.85
19:26:32.122,476,1.5355,8702.0,28.64
19:26:32.142,476,1.5355,8702.0,28.64
19:26:32.162,476,1.5355,8702.0,28.64
19:26:32.182,476,1.5355,8702.0,28.64
19:26:32.202,476,1.5355,8702.0,28.64
19:26:32.222,476,1.5355,8702.0,28.64
19:26:32.242,477,1.5387,8736.3,28.54
19:26:32.262,476,1.5355,8702.0,28.64
19:26:32.282,476,1.5355,8702.0,28.64
19:26:32.302,476,1.5355,8702.0,28.64
19:26:32.322,476,1.5355,8702.0,28.64
19:26:32.341,477,1.5387,8736.3,28.54
19:26:32.363,476,1.5355,8702.0,28.64
19:26:32.382,476,1.5355,8702.0,28.64
19:26:32.403,476,1.5355,8702.0,28.64
19:26:32.422,476,1.5355,8702.0,28.64
19:26:32.442,476,1.5355,8702.0,28.64
19:26:32.462,476,1.5355,8702.0,28.64
19:26:32.482,476,1.5355,8702.0,28.64
19:26:32.502,476,1.5355,8702.0,28.64
19:26:32.522,476,1.5355,8702.0,28.64
19:26:32.542,476,1.5355,8702.0,28.64
19:26:32.562,476,1.5355,8702.0,28.64
19:26:32.582,476,1.5355,8702.0,28.64
19:26:32.602,476,1.5355,8702.0,28.64
19:26:32.622,476,1.5355,8702.0,28.64
19:26:32.642,476,1.5355,8702.0,28.64
19:26:32.663,477,1.5387,8736.3,28.54
19:26:32.682,476,1.5355,8702.0,28.64
19:26:32.702,476,1.5355,8702.0,28.64
19:26:32.723,480,1.5484,8839.8,28.23
19:26:32.743,476,1.5355,8702.0,28.64
19:26:32.763,476,1.5355,8702.0,28.64
19:26:32.782,476,1.5355,8702.0,28.64
19:26:32.803,476,1.5355,8702.0,28.64
19:26:32.823,476,1.5355,8702.0,28.64
19:26:32.843,476,1.5355,8702.0,28.64
19:26:32.863,476,1.5355,8702.0,28.64
19:26:32.883,476,1.5355,8702.0,28.64
19:26:32.903,476,1.5355,8702.0,28.64
19:26:32.923,476,1.5355,8702.0,28.64
19:26:32.943,475,1.5323,8667.9,28.75
19:26:32.963,476,1.5355,8702.0,28.64
19:26:32.983,474,1.5290,8633.9,28.85
19:26:33.003,476,1.5355,8702.0,28.64
19:26:33.023,476,1.5355,8702.0,28.64
19:26:33.043,476,1.5355,8702.0,28.64
19:26:33.063,476,1.5355,8702.0,28.64
19:26:33.083,476,1.5355,8702.0,28.64
19:26:33.103,476,1.5355,8702.0,28.64
19:26:33.124,476,1.5355,8702.0,28.64
19:26:33.143,476,1.5355,8702.0,28.64
19:26:33.164,476,1.5355,8702.0,28.64
19:26:33.183,476,1.5355,8702.0,28.64
19:26:33.204,476,1.5355,8702.0,28.64
19:26:33.223,476,1.5355,8702.0,28.64
19:26:33.244,476,1.5355,8702.0,28.64
19:26:33.264,474,1.5290,8633.9,28.85
19:26:33.283,476,1.5355,8702.0,28.64
19:26:33.304,476,1.5355,8702.0,28.64
19:26:33.324,476,1.5355,8702.0,28.64
19:26:33.344,476,1.5355,8702.0,28.64
19:26:33.363,476,1.5355,8702.0,28.64
19:26:33.384,476,1.5355,8702.0,28.64
19:26:33.404,476,1.5355,8702.0,28.64
19:26:33.424,476,1.5355,8702.0,28.64
19:26:33.444,476,1.5355,8702.0,28.64
19:26:33.463,476,1.5355,8702.0,28.64
19:26:33.484,476,1.5355,8702.0,28.64
19:26:33.504,476,1.5355,8702.0,28.64
19:26:33.524,476,1.5355,8702.0,28.64
19:26:33.544,476,1.5355,8702.0,28.64
19:26:33.563,476,1.5355,8702.0,28.64
19:26:33.584,476,1.5355,8702.0,28.64
19:26:33.604,476,1.5355,8702.0,28.64
19:26:33.624,476,1.5355,8702.0,28.64
19:26:33.645,476,1.5355,8702.0,28.64
19:26:33.664,476,1.5355,8702.0,28.64
19:26:33.684,477,1.5387,8736.3,28.54
19:26:33.704,476,1.5355,8702.0,28.64
19:26:33.725,476,1.5355,8702.0,28.64
19:26:33.745,476,1.5355,8702.0,28.64
19:26:33.765,476,1.5355,8702.0,28.64
19:26:33.784,476,1.5355,8702.0,28.64
19:26:33.805,476,1.5355,8702.0,28.64
19:26:33.824,476,1.5355,8702.0,28.64
19:26:33.845,476,1.5355,8702.0,28.64
19:26:33.865,476,1.5355,8702.0,28.64
19:26:33.885,476,1.5355,8702.0,28.64
19:26:33.905,476,1.5355,8702.0,28.64
19:26:33.925,476,1.5355,8702.0,28.64
19:26:33.945,477,1.5387,8736.3,28.54
19:26:33.964,476,1.5355,8702.0,28.64
19:26:33.985,476,1.5355,8702.0,28.64
19:26:34.005,476,1.5355,8702.0,28.64
19:26:34.025,476,1.5355,8702.0,28.64
19:26:34.045,476,1.5355,8702.0,28.64
19:26:34.064,476,1.5355,8702.0,28.64
19:26:34.085,477,1.5387,8736.3,28.54
19:26:34.105,476,1.5355,8702.0,28.64
19:26:34.125,476,1.5355,8702.0,28.64
19:26:34.145,476,1.5355,8702.0,28.64
19:26:34.165,476,1.5355,8702.0,28.64
19:26:34.185,476,1.5355,8702.0,28.64
19:26:34.205,476,1.5355,8702.0,28.64
19:26:34.226,476,1.5355,8702.0,28.64
19:26:34.246,476,1.5355,8702.0,28.64
19:26:34.265,476,1.5355,8702.0,28.64
19:26:34.286,476,1.5355,8702.0,28.64
19:26:34.304,476,1.5355,8702.0,28.64
19:26:34.325,476,1.5355,8702.0,28.64
19:26:34.346,476,1.5355,8702.0,28.64
19:26:34.365,476,1.5355,8702.0,28.64
19:26:34.385,476,1.5355,8702.0,28.64
19:26:34.406,476,1.5355,8702.0,28.64
19:26:34.425,476,1.5355,8702.0,28.64
19:26:34.446,476,1.5355,8702.0,28.64
19:26:34.465,476,1.5355,8702.0,28.64
19:26:34.486,475,1.5323,8667.9,28.75
19:26:34.506,476,1.5355,8702.0,28.64
19:26:34.526,476,1.5355,8702.0,28.64
19:26:34.546,476,1.5355,8702.0,28.64
19:26:34.566,476,1.5355,8702.0,28.64
19:26:34.586,476,1.5355,8702.0,28.64
19:26:34.606,476,1.5355,8702.0,28.64
19:26:34.626,476,1.5355,8702.0,28.64
19:26:34.646,476,1.5355,8702.0,28.64
19:26:34.665,476,1.5355,8702.0,28.64
19:26:34.686,476,1.5355,8702.0,28.64
19:26:34.706,476,1.5355,8702.0,28.64
19:26:34.726,476,1.5355,8702.0,28.64
19:26:34.746,476,1.5355,8702.0,28.64
19:26:34.766,476,1.5355,8702.0,28.64
19:26:34.786,476,1.5355,8702.0,28.64
19:26:34.807,476,1.5355,8702.0,28.64
19:26:34.827,475,1.5323,8667.9,28.75
19:26:34.846,476,1.5355,8702.0,28.64
19:26:34.865,476,1.5355,8702.0,28.64
19:26:34.887,476,1.5355,8702.0,28.64
19:26:34.907,476,1.5355,8702.0,28.64
19:26:34.927,476,1.5355,8702.0,28.64
19:26:34.947,476,1.5355,8702.0,28.64
19:26:34.967,476,1.5355,8702.0,28.64
19:26:34.987,476,1.5355,8702.0,28.64
19:26:35.007,476,1.5355,8702.0,28.64
19:26:35.027,476,1.5355,8702.0,28.64
19:26:35.047,476,1.5355,8702.0,28.64
19:26:35.066,476,1.5355,8702.0,28.64
19:26:35.087,476,1.5355,8702.0,28.64
19:26:35.106,474,1.5290,8633.9,28.85
19:26:35.127,476,1.5355,8702.0,28.64
19:26:35.147,480,1.5484,8839.8,28.23
19:26:35.167,476,1.5355,8702.0,28.64
19:26:35.187,476,1.5355,8702.0,28.64
19:26:35.207,476,1.5355,8702.0,28.64
19:26:35.227,474,1.5290,8633.9,28.85
19:26:35.246,476,1.5355,8702.0,28.64
19:26:35.267,476,1.5355,8702.0,28.64
19:26:35.287,476,1.5355,8702.0,28.64
19:26:35.307,476,1.5355,8702.0,28.64
19:26:35.328,476,1.5355,8702.0,28.64
19:26:35.348,476,1.5355,8702.0,28.64
19:26:35.367,472,1.5226,8566.2,29.06
19:26:35.387,476,1.5355,8702.0,28.64
19:26:35.408,475,1.5323,8667.9,28.75
19:26:35.428,476,1.5355,8702.0,28.64
19:26:35.448,476,1.5355,8702.0,28.64
19:26:35.468,476,1.5355,8702.0,28.64
19:26:35.488,476,1.5355,8702.0,28.64
19:26:35.508,475,1.5323,8667.9,28.75
19:26:35.527,476,1.5355,8702.0,28.64
19:26:35.548,476,1.5355,8702.0,28.64
19:26:35.567,476,1.5355,8702.0,28.64
19:26:35.588,476,1.5355,8702.0,28.64
19:26:35.608,476,1.5355,8702.0,28.64
19:26:35.628,476,1.5355,8702.0,28.64
19:26:35.648,476,1.5355,8702.0,28.64
19:26:35.668,475,1.5323,8667.9,28.75
19:26:35.688,476,1.5355,8702.0,28.64
19:26:35.708,476,1.5355,8702.0,28.64
19:26:35.729,476,1.5355,8702.0,28.64
19:26:35.748,476,1.5355,8702.0,28.64
19:26:35.768,476,1.5355,8702.0,28.64
19:26:35.788,476,1.5355,8702.0,28.64
19:26:35.808,476,1.5355,8702.0,28.64
19:26:35.829,476,1.5355,8702.0,28.64
19:26:35.849,476,1.5355,8702.0,28.64
19:26:35.869,476,1.5355,8702.0,28.64
19:26:35.889,476,1.5355,8702.0,28.64
19:26:35.908,476,1.5355,8702.0,28.64
19:26:35.928,476,1.5355,8702.0,28.64
19:26:35.948,476,1.5355,8702.0,28.64
19:26:35.969,476,1.5355,8702.0,28.64
19:26:35.989,476,1.5355,8702.0,28.64
19:26:36.008,476,1.5355,8702.0,28.64
19:26:36.029,476,1.5355,8702.0,28.64
19:26:36.049,476,1.5355,8702.0,28.64
19:26:36.069,476,1.5355,8702.0,28.64
19:26:36.089,476,1.5355,8702.0,28.64
19:26:36.109,476,1.5355,8702.0,28.64
19:26:36.129,476,1.5355,8702.0,28.64
19:26:36.149,475,1.5323,8667.9,28.75
19:26:36.169,476,1.5355,8702.0,28.64
19:26:36.189,479,1.5452,8805.1,28.33
19:26:36.209,476,1.5355,8702.0,28.64
19:26:36.229,474,1.5290,8633.9,28.85
19:26:36.249,476,1.5355,8702.0,28.64
19:26:36.269,476,1.5355,8702.0,28.64
19:26:36.289,476,1.5355,8702.0,28.64
19:26:36.309,476,1.5355,8702.0,28.64
19:26:36.329,476,1.5355,8702.0,28.64
19:26:36.349,476,1.5355,8702.0,28.64
19:26:36.370,476,1.5355,8702.0,28.64
