timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-23T20:35:37.7926622-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:37.8190913-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.0026606-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.0432003-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.0631948-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.0861977-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.1051963-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.1212049-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1297492-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1377538-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1437517-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1478850-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1510800-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.1592278-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1651617-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.1701683-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1801590-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1851594-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1881646-07:00,453,1.461290,7947.37,31.066,31.066,0.000
2025-10-23T20:35:38.1921589-07:00,454,1.464516,7978.91,30.960,30.960,0.000
2025-10-23T20:35:38.1951661-07:00,454,1.464516,7978.91,30.960,30.960,0.000
