time,code10,Vout,Rntc,TempC
19:30:41.976,485,1.5645,9014.9,27.71
19:30:41.976,485,1.5645,9014.9,27.71
19:30:41.996,485,1.5645,9014.9,27.71
19:30:42.015,485,1.5645,9014.9,27.71
19:30:42.035,484,1.5613,8979.6,27.81
19:30:42.055,485,1.5645,9014.9,27.71
19:30:42.075,485,1.5645,9014.9,27.71
19:30:42.095,483,1.5581,8944.4,27.92
19:30:42.115,485,1.5645,9014.9,27.71
19:30:42.136,485,1.5645,9014.9,27.71
19:30:42.155,485,1.5645,9014.9,27.71
19:30:42.176,485,1.5645,9014.9,27.71
19:30:42.195,485,1.5645,9014.9,27.71
19:30:42.215,485,1.5645,9014.9,27.71
19:30:42.236,485,1.5645,9014.9,27.71
19:30:42.255,486,1.5677,9050.3,27.60
19:30:42.276,483,1.5581,8944.4,27.92
19:30:42.295,485,1.5645,9014.9,27.71
19:30:42.316,485,1.5645,9014.9,27.71
19:30:42.335,485,1.5645,9014.9,27.71
19:30:42.355,485,1.5645,9014.9,27.71
19:30:42.375,487,1.5710,9085.8,27.50
19:30:42.396,485,1.5645,9014.9,27.71
19:30:42.416,484,1.5613,8979.6,27.81
19:30:42.436,495,1.5968,9375.0,26.68
19:30:42.455,485,1.5645,9014.9,27.71
19:30:42.475,485,1.5645,9014.9,27.71
19:30:42.496,485,1.5645,9014.9,27.71
19:30:42.516,485,1.5645,9014.9,27.71
19:30:42.536,485,1.5645,9014.9,27.71
19:30:42.556,485,1.5645,9014.9,27.71
19:30:42.576,485,1.5645,9014.9,27.71
19:30:42.596,485,1.5645,9014.9,27.71
19:30:42.616,485,1.5645,9014.9,27.71
19:30:42.637,485,1.5645,9014.9,27.71
19:30:42.656,485,1.5645,9014.9,27.71
19:30:42.676,485,1.5645,9014.9,27.71
19:30:42.696,485,1.5645,9014.9,27.71
19:30:42.717,485,1.5645,9014.9,27.71
19:30:42.737,485,1.5645,9014.9,27.71
19:30:42.757,485,1.5645,9014.9,27.71
19:30:42.776,485,1.5645,9014.9,27.71
19:30:42.797,485,1.5645,9014.9,27.71
19:30:42.816,485,1.5645,9014.9,27.71
19:30:42.837,485,1.5645,9014.9,27.71
19:30:42.857,486,1.5677,9050.3,27.60
19:30:42.877,485,1.5645,9014.9,27.71
19:30:42.897,485,1.5645,9014.9,27.71
19:30:42.917,483,1.5581,8944.4,27.92
19:30:42.937,485,1.5645,9014.9,27.71
19:30:42.957,485,1.5645,9014.9,27.71
19:30:42.977,485,1.5645,9014.9,27.71
19:30:42.998,488,1.5742,9121.5,27.40
19:30:43.018,485,1.5645,9014.9,27.71
19:30:43.037,485,1.5645,9014.9,27.71
19:30:43.057,485,1.5645,9014.9,27.71
19:30:43.077,485,1.5645,9014.9,27.71
19:30:43.097,485,1.5645,9014.9,27.71
19:30:43.117,485,1.5645,9014.9,27.71
19:30:43.137,485,1.5645,9014.9,27.71
19:30:43.157,485,1.5645,9014.9,27.71
