time,code10,Vout,Rntc,TempC
19:35:06.268,467,1.5065,8399.3,29.58
19:35:06.469,468,1.5097,8432.4,29.48
19:35:06.670,469,1.5129,8465.7,29.37
19:35:06.870,467,1.5065,8399.3,29.58
19:35:07.071,467,1.5065,8399.3,29.58
19:35:07.271,468,1.5097,8432.4,29.48
19:35:07.470,468,1.5097,8432.4,29.48
19:35:07.672,468,1.5097,8432.4,29.48
19:35:07.871,468,1.5097,8432.4,29.48
19:35:08.073,468,1.5097,8432.4,29.48
19:35:08.273,468,1.5097,8432.4,29.48
19:35:08.474,468,1.5097,8432.4,29.48
19:35:08.674,468,1.5097,8432.4,29.48
19:35:08.874,469,1.5129,8465.7,29.37
19:35:09.075,469,1.5129,8465.7,29.37
19:35:09.275,468,1.5097,8432.4,29.48
19:35:09.475,469,1.5129,8465.7,29.37
19:35:09.675,469,1.5129,8465.7,29.37
19:35:09.877,469,1.5129,8465.7,29.37
19:35:10.076,469,1.5129,8465.7,29.37
19:35:10.277,470,1.5161,8499.1,29.27
19:35:10.478,469,1.5129,8465.7,29.37
19:35:10.678,469,1.5129,8465.7,29.37
19:35:10.879,471,1.5194,8532.6,29.16
19:35:11.079,469,1.5129,8465.7,29.37
19:35:11.280,469,1.5129,8465.7,29.37
19:35:11.480,469,1.5129,8465.7,29.37
19:35:11.680,469,1.5129,8465.7,29.37
19:35:11.881,470,1.5161,8499.1,29.27
19:35:12.080,470,1.5161,8499.1,29.27
19:35:12.281,470,1.5161,8499.1,29.27
19:35:12.482,470,1.5161,8499.1,29.27
19:35:12.683,469,1.5129,8465.7,29.37
19:35:12.883,469,1.5129,8465.7,29.37
19:35:13.082,470,1.5161,8499.1,29.27
19:35:13.284,470,1.5161,8499.1,29.27
19:35:13.483,471,1.5194,8532.6,29.16
19:35:13.684,469,1.5129,8465.7,29.37
19:35:13.885,465,1.5000,8333.3,29.79
19:35:14.085,470,1.5161,8499.1,29.27
19:35:14.286,470,1.5161,8499.1,29.27
19:35:14.486,471,1.5194,8532.6,29.16
19:35:14.687,471,1.5194,8532.6,29.16
19:35:14.887,473,1.5258,8600.0,28.95
19:35:15.088,471,1.5194,8532.6,29.16
19:35:15.287,471,1.5194,8532.6,29.16
19:35:15.488,471,1.5194,8532.6,29.16
19:35:15.688,471,1.5194,8532.6,29.16
19:35:15.888,471,1.5194,8532.6,29.16
19:35:16.089,472,1.5226,8566.2,29.06
19:35:16.290,472,1.5226,8566.2,29.06
19:35:16.490,472,1.5226,8566.2,29.06
19:35:16.690,472,1.5226,8566.2,29.06
19:35:16.891,472,1.5226,8566.2,29.06
19:35:17.091,472,1.5226,8566.2,29.06
19:35:17.291,472,1.5226,8566.2,29.06
19:35:17.492,472,1.5226,8566.2,29.06
19:35:17.692,472,1.5226,8566.2,29.06
19:35:17.893,472,1.5226,8566.2,29.06
19:35:18.093,472,1.5226,8566.2,29.06
19:35:18.294,472,1.5226,8566.2,29.06
19:35:18.495,472,1.5226,8566.2,29.06
19:35:18.694,472,1.5226,8566.2,29.06
19:35:18.895,472,1.5226,8566.2,29.06
19:35:19.096,472,1.5226,8566.2,29.06
19:35:19.296,472,1.5226,8566.2,29.06
19:35:19.497,472,1.5226,8566.2,29.06
19:35:19.697,473,1.5258,8600.0,28.95
19:35:19.898,472,1.5226,8566.2,29.06
19:35:20.098,473,1.5258,8600.0,28.95
19:35:20.298,472,1.5226,8566.2,29.06
19:35:20.499,473,1.5258,8600.0,28.95
19:35:20.699,473,1.5258,8600.0,28.95
19:35:20.900,473,1.5258,8600.0,28.95
19:35:21.100,472,1.5226,8566.2,29.06
19:35:21.301,472,1.5226,8566.2,29.06
19:35:21.501,472,1.5226,8566.2,29.06
19:35:21.701,472,1.5226,8566.2,29.06
19:35:21.902,474,1.5290,8633.9,28.85
19:35:22.103,478,1.5419,8770.6,28.43
19:35:22.303,472,1.5226,8566.2,29.06
19:35:22.504,472,1.5226,8566.2,29.06
19:35:22.704,473,1.5258,8600.0,28.95
19:35:22.903,471,1.5194,8532.6,29.16
19:35:23.104,472,1.5226,8566.2,29.06
19:35:23.305,471,1.5194,8532.6,29.16
19:35:23.505,471,1.5194,8532.6,29.16
19:35:23.705,471,1.5194,8532.6,29.16
19:35:23.905,471,1.5194,8532.6,29.16
19:35:24.106,471,1.5194,8532.6,29.16
19:35:24.306,471,1.5194,8532.6,29.16
19:35:24.507,471,1.5194,8532.6,29.16
19:35:24.707,471,1.5194,8532.6,29.16
19:35:24.908,470,1.5161,8499.1,29.27
19:35:25.108,471,1.5194,8532.6,29.16
19:35:25.308,471,1.5194,8532.6,29.16
19:35:25.509,471,1.5194,8532.6,29.16
19:35:25.709,470,1.5161,8499.1,29.27
19:35:25.910,470,1.5161,8499.1,29.27
19:35:26.110,470,1.5161,8499.1,29.27
19:35:26.310,469,1.5129,8465.7,29.37
19:35:26.511,470,1.5161,8499.1,29.27
19:35:26.712,470,1.5161,8499.1,29.27
19:35:26.913,470,1.5161,8499.1,29.27
19:35:27.112,470,1.5161,8499.1,29.27
19:35:27.313,469,1.5129,8465.7,29.37
19:35:27.514,469,1.5129,8465.7,29.37
19:35:27.714,470,1.5161,8499.1,29.27
19:35:27.914,469,1.5129,8465.7,29.37
19:35:28.115,469,1.5129,8465.7,29.37
19:35:28.315,469,1.5129,8465.7,29.37
19:35:28.515,469,1.5129,8465.7,29.37
19:35:28.716,469,1.5129,8465.7,29.37
19:35:28.917,469,1.5129,8465.7,29.37
19:35:29.117,469,1.5129,8465.7,29.37
19:35:29.317,469,1.5129,8465.7,29.37
19:35:29.518,469,1.5129,8465.7,29.37
19:35:29.718,468,1.5097,8432.4,29.48
19:35:29.919,468,1.5097,8432.4,29.48
19:35:30.119,468,1.5097,8432.4,29.48
19:35:30.319,469,1.5129,8465.7,29.37
19:35:30.520,468,1.5097,8432.4,29.48
19:35:30.720,468,1.5097,8432.4,29.48
19:35:30.920,468,1.5097,8432.4,29.48
19:35:31.121,468,1.5097,8432.4,29.48
19:35:31.321,468,1.5097,8432.4,29.48
19:35:31.522,468,1.5097,8432.4,29.48
19:35:31.723,468,1.5097,8432.4,29.48
19:35:31.923,468,1.5097,8432.4,29.48
19:35:32.123,467,1.5065,8399.3,29.58
19:35:32.324,467,1.5065,8399.3,29.58
19:35:32.524,468,1.5097,8432.4,29.48
19:35:32.724,468,1.5097,8432.4,29.48
19:35:32.925,475,1.5323,8667.9,28.75
19:35:33.126,467,1.5065,8399.3,29.58
19:35:33.326,467,1.5065,8399.3,29.58
19:35:33.526,467,1.5065,8399.3,29.58
19:35:33.726,467,1.5065,8399.3,29.58
19:35:33.926,466,1.5032,8366.2,29.69
19:35:34.128,467,1.5065,8399.3,29.58
19:35:34.328,466,1.5032,8366.2,29.69
19:35:34.528,466,1.5032,8366.2,29.69
19:35:34.729,466,1.5032,8366.2,29.69
19:35:34.929,466,1.5032,8366.2,29.69
19:35:35.129,466,1.5032,8366.2,29.69
19:35:35.330,466,1.5032,8366.2,29.69
19:35:35.530,466,1.5032,8366.2,29.69
19:35:35.731,466,1.5032,8366.2,29.69
19:35:35.931,466,1.5032,8366.2,29.69
19:35:36.131,466,1.5032,8366.2,29.69
19:35:36.332,466,1.5032,8366.2,29.69
19:35:36.532,465,1.5000,8333.3,29.79
19:35:36.732,465,1.5000,8333.3,29.79
19:35:36.933,466,1.5032,8366.2,29.69
19:35:37.133,466,1.5032,8366.2,29.69
19:35:37.334,466,1.5032,8366.2,29.69
19:35:37.534,466,1.5032,8366.2,29.69
19:35:37.734,471,1.5194,8532.6,29.16
19:35:37.935,466,1.5032,8366.2,29.69
19:35:38.135,466,1.5032,8366.2,29.69
19:35:38.336,466,1.5032,8366.2,29.69
19:35:38.537,466,1.5032,8366.2,29.69
19:35:38.737,466,1.5032,8366.2,29.69
19:35:38.938,466,1.5032,8366.2,29.69
19:35:39.138,466,1.5032,8366.2,29.69
19:35:39.338,466,1.5032,8366.2,29.69
19:35:39.538,466,1.5032,8366.2,29.69
19:35:39.738,466,1.5032,8366.2,29.69
19:35:39.939,466,1.5032,8366.2,29.69
19:35:40.139,467,1.5065,8399.3,29.58
19:35:40.340,466,1.5032,8366.2,29.69
19:35:40.540,466,1.5032,8366.2,29.69
19:35:40.741,467,1.5065,8399.3,29.58
19:35:40.941,465,1.5000,8333.3,29.79
19:35:41.142,466,1.5032,8366.2,29.69
19:35:41.341,466,1.5032,8366.2,29.69
19:35:41.542,466,1.5032,8366.2,29.69
19:35:41.742,466,1.5032,8366.2,29.69
19:35:41.943,466,1.5032,8366.2,29.69
19:35:42.143,467,1.5065,8399.3,29.58
19:35:42.343,467,1.5065,8399.3,29.58
19:35:42.543,467,1.5065,8399.3,29.58
19:35:42.745,466,1.5032,8366.2,29.69
19:35:42.945,466,1.5032,8366.2,29.69
19:35:43.145,466,1.5032,8366.2,29.69
19:35:43.345,466,1.5032,8366.2,29.69
19:35:43.546,466,1.5032,8366.2,29.69
19:35:43.745,467,1.5065,8399.3,29.58
19:35:43.946,461,1.4871,8202.8,30.22
19:35:44.147,466,1.5032,8366.2,29.69
19:35:44.348,467,1.5065,8399.3,29.58
19:35:44.548,466,1.5032,8366.2,29.69
19:35:44.748,466,1.5032,8366.2,29.69
19:35:44.949,467,1.5065,8399.3,29.58
19:35:45.148,467,1.5065,8399.3,29.58
19:35:45.349,460,1.4839,8170.5,30.32
19:35:45.549,467,1.5065,8399.3,29.58
19:35:45.750,467,1.5065,8399.3,29.58
19:35:45.950,467,1.5065,8399.3,29.58
19:35:46.150,466,1.5032,8366.2,29.69
19:35:46.351,467,1.5065,8399.3,29.58
19:35:46.552,467,1.5065,8399.3,29.58
19:35:46.752,466,1.5032,8366.2,29.69
19:35:46.952,467,1.5065,8399.3,29.58
19:35:47.153,467,1.5065,8399.3,29.58
19:35:47.353,467,1.5065,8399.3,29.58
19:35:47.553,467,1.5065,8399.3,29.58
19:35:47.754,466,1.5032,8366.2,29.69
19:35:47.954,467,1.5065,8399.3,29.58
19:35:48.156,467,1.5065,8399.3,29.58
19:35:48.355,467,1.5065,8399.3,29.58
19:35:48.555,467,1.5065,8399.3,29.58
19:35:48.756,467,1.5065,8399.3,29.58
19:35:48.956,466,1.5032,8366.2,29.69
19:35:49.156,467,1.5065,8399.3,29.58
19:35:49.357,467,1.5065,8399.3,29.58
19:35:49.557,467,1.5065,8399.3,29.58
19:35:49.757,467,1.5065,8399.3,29.58
19:35:49.958,466,1.5032,8366.2,29.69
19:35:50.159,467,1.5065,8399.3,29.58
19:35:50.358,467,1.5065,8399.3,29.58
19:35:50.559,467,1.5065,8399.3,29.58
19:35:50.759,467,1.5065,8399.3,29.58
19:35:50.959,467,1.5065,8399.3,29.58
19:35:51.159,467,1.5065,8399.3,29.58
19:35:51.360,467,1.5065,8399.3,29.58
19:35:51.560,467,1.5065,8399.3,29.58
19:35:51.761,467,1.5065,8399.3,29.58
19:35:51.961,467,1.5065,8399.3,29.58
19:35:52.161,467,1.5065,8399.3,29.58
19:35:52.361,467,1.5065,8399.3,29.58
19:35:52.562,467,1.5065,8399.3,29.58
19:35:52.763,467,1.5065,8399.3,29.58
19:35:52.963,467,1.5065,8399.3,29.58
19:35:53.163,467,1.5065,8399.3,29.58
19:35:53.363,467,1.5065,8399.3,29.58
19:35:53.564,467,1.5065,8399.3,29.58
19:35:53.763,467,1.5065,8399.3,29.58
19:35:53.965,467,1.5065,8399.3,29.58
19:35:54.165,467,1.5065,8399.3,29.58
19:35:54.365,467,1.5065,8399.3,29.58
19:35:54.566,467,1.5065,8399.3,29.58
19:35:54.766,465,1.5000,8333.3,29.79
19:35:54.966,467,1.5065,8399.3,29.58
19:35:55.167,467,1.5065,8399.3,29.58
19:35:55.367,467,1.5065,8399.3,29.58
19:35:55.568,467,1.5065,8399.3,29.58
19:35:55.768,467,1.5065,8399.3,29.58
19:35:55.968,467,1.5065,8399.3,29.58
19:35:56.169,467,1.5065,8399.3,29.58
19:35:56.369,467,1.5065,8399.3,29.58
19:35:56.570,467,1.5065,8399.3,29.58
19:35:56.770,467,1.5065,8399.3,29.58
19:35:56.970,467,1.5065,8399.3,29.58
19:35:57.171,467,1.5065,8399.3,29.58
19:35:57.371,467,1.5065,8399.3,29.58
19:35:57.572,467,1.5065,8399.3,29.58
19:35:57.772,467,1.5065,8399.3,29.58
19:35:57.972,467,1.5065,8399.3,29.58
19:35:58.173,467,1.5065,8399.3,29.58
19:35:58.372,467,1.5065,8399.3,29.58
19:35:58.573,467,1.5065,8399.3,29.58
19:35:58.773,469,1.5129,8465.7,29.37
19:35:58.973,467,1.5065,8399.3,29.58
19:35:59.174,467,1.5065,8399.3,29.58
19:35:59.375,467,1.5065,8399.3,29.58
19:35:59.574,468,1.5097,8432.4,29.48
19:35:59.775,468,1.5097,8432.4,29.48
19:35:59.976,468,1.5097,8432.4,29.48
19:36:00.176,468,1.5097,8432.4,29.48
19:36:00.376,468,1.5097,8432.4,29.48
19:36:00.577,468,1.5097,8432.4,29.48
19:36:00.777,468,1.5097,8432.4,29.48
19:36:00.977,467,1.5065,8399.3,29.58
19:36:01.178,468,1.5097,8432.4,29.48
19:36:01.378,468,1.5097,8432.4,29.48
19:36:01.579,469,1.5129,8465.7,29.37
19:36:01.779,468,1.5097,8432.4,29.48
19:36:01.979,469,1.5129,8465.7,29.37
19:36:02.180,469,1.5129,8465.7,29.37
19:36:02.380,469,1.5129,8465.7,29.37
19:36:02.580,469,1.5129,8465.7,29.37
19:36:02.780,470,1.5161,8499.1,29.27
19:36:02.981,469,1.5129,8465.7,29.37
19:36:03.182,470,1.5161,8499.1,29.27
19:36:03.382,469,1.5129,8465.7,29.37
19:36:03.582,470,1.5161,8499.1,29.27
19:36:03.783,470,1.5161,8499.1,29.27
19:36:03.983,469,1.5129,8465.7,29.37
19:36:04.184,470,1.5161,8499.1,29.27
19:36:04.384,470,1.5161,8499.1,29.27
19:36:04.585,473,1.5258,8600.0,28.95
19:36:04.785,470,1.5161,8499.1,29.27
19:36:04.985,470,1.5161,8499.1,29.27
19:36:05.186,470,1.5161,8499.1,29.27
19:36:05.386,469,1.5129,8465.7,29.37
19:36:05.587,470,1.5161,8499.1,29.27
19:36:05.787,470,1.5161,8499.1,29.27
19:36:05.987,470,1.5161,8499.1,29.27
19:36:06.187,470,1.5161,8499.1,29.27
19:36:06.388,471,1.5194,8532.6,29.16
19:36:06.588,471,1.5194,8532.6,29.16
19:36:06.788,471,1.5194,8532.6,29.16
19:36:06.989,471,1.5194,8532.6,29.16
19:36:07.189,471,1.5194,8532.6,29.16
19:36:07.389,472,1.5226,8566.2,29.06
19:36:07.590,471,1.5194,8532.6,29.16
19:36:07.790,471,1.5194,8532.6,29.16
19:36:07.990,471,1.5194,8532.6,29.16
19:36:08.191,471,1.5194,8532.6,29.16
19:36:08.391,471,1.5194,8532.6,29.16
19:36:08.592,471,1.5194,8532.6,29.16
19:36:08.792,471,1.5194,8532.6,29.16
19:36:08.993,471,1.5194,8532.6,29.16
